# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-2706
# Selected columns: 1/622 
# Timestamp: Fri, 18-Mar-2022 17:30:39
Gene ID	Gene Name	uterine cervix, cervical adenocarcinoma, HeLa
ENSG00000277249	MIR6784	5.0
ENSG00000277250	Metazoa_SRP	0.5
ENSG00000277257	ENSG00000277257	4.0
ENSG00000277258	PCGF2	35.0
ENSG00000277259	ENSG00000277259	1.0
ENSG00000277270	ENSG00000277270	0.1
ENSG00000277283	ENSG00000277283	2.0
ENSG00000277287	ENSG00000277287	0.2
ENSG00000277290	ENSG00000277290	6.0
ENSG00000277299	ENSG00000277299	0.2
ENSG00000277301	ENSG00000277301	0.3
ENSG00000277312	ENSG00000277312	2.0
ENSG00000277324	ENSG00000277324	0.2
ENSG00000277338	ENSG00000277338	0.8
ENSG00000277342	ENSG00000277342	0.4
ENSG00000277349	CICP25	0.1
ENSG00000277351	ENSG00000277351	0.1
ENSG00000277363	SRCIN1	0.7
ENSG00000277368	ENSG00000277368	0.8
ENSG00000277369	ENSG00000277369	0.8
ENSG00000277371	Metazoa_SRP	1.0
ENSG00000277382	ENSG00000277382	0.3
ENSG00000277383	ENSG00000277383	1.0
ENSG00000277385	Metazoa_SRP	0.6
ENSG00000277386	ENSG00000277386	0.3
ENSG00000277396	Metazoa_SRP	3.0
ENSG00000277400	ENSG00000277400	2.0
ENSG00000277423	ENSG00000277423	1.0
ENSG00000277425	ENSG00000277425	0.4
ENSG00000277440	ENSG00000277440	0.4
ENSG00000277443	MARCKS	98.0
ENSG00000277448	LINC02338	0.1
ENSG00000277449	CEBPB-AS1	0.9
ENSG00000277452	RN7SL473P	0.3
ENSG00000277453	ENSG00000277453	0.3
ENSG00000277455	Metazoa_SRP	0.9
ENSG00000277459	ENSG00000277459	5.0
ENSG00000277462	ZNF670	7.0
ENSG00000277463	ENSG00000277463	0.2
ENSG00000277474	MIR6894	1.0
ENSG00000277475	ENSG00000277475	0.1
ENSG00000277476	ENSG00000277476	1.0
ENSG00000277491	ENSG00000277491	1.0
ENSG00000277496	ENSG00000277496	4.0
ENSG00000277498	ENSG00000277498	0.1
ENSG00000277501	ENSG00000277501	0.2
ENSG00000277510	Metazoa_SRP	0.3
ENSG00000277511	ENSG00000277511	0.8
ENSG00000277534	ENSG00000277534	6.0
ENSG00000277541	ZNF630-AS1	0.2
ENSG00000277545	ENSG00000277545	0.4
ENSG00000277548	ENSG00000277548	0.2
ENSG00000277558	ENSG00000277558	0.3
ENSG00000277559	ENSG00000277559	4.0
ENSG00000277561	GOLGA8IP	0.2
ENSG00000277566	ENSG00000277566	0.1
ENSG00000277568	ENSG00000277568	0.5
ENSG00000277581	ENSG00000277581	0.6
ENSG00000277586	NEFL	0.1
ENSG00000277589	ENSG00000277589	0.1
ENSG00000277590	MIR7845	0.8
ENSG00000277592	Metazoa_SRP	1.0
ENSG00000277597	ENSG00000277597	0.5
ENSG00000277602	ENSG00000277602	1.0
ENSG00000277605	Metazoa_SRP	0.5
ENSG00000277610	RNVU1-4	6.0
ENSG00000277619	ENSG00000277619	0.8
ENSG00000277621	ENSG00000277621	0.4
ENSG00000277628	Metazoa_SRP	0.6
ENSG00000277631	PGM5P3-AS1	0.2
ENSG00000277635	Metazoa_SRP	0.9
ENSG00000277639	ENSG00000277639	0.2
ENSG00000277653	ENSG00000277653	6.0
ENSG00000277654	ENSG00000277654	0.1
ENSG00000277662	ENSG00000277662	0.9
ENSG00000277665	ENSG00000277665	2.0
ENSG00000277675	ENSG00000277675	0.1
ENSG00000277677	Metazoa_SRP	0.6
ENSG00000277678	RNU1-153P	2.0
ENSG00000277681	MIR6739	6.0
ENSG00000277687	ENSG00000277687	0.8
ENSG00000277692	ENSG00000277692	0.3
ENSG00000277693	ENSG00000277693	3.0
ENSG00000277695	ENSG00000277695	0.2
ENSG00000277702	ENSG00000277702	2.0
ENSG00000277713	MIR6856	2.0
ENSG00000277715	ENSG00000277715	0.2
ENSG00000277721	Metazoa_SRP	1.0
ENSG00000277726	ENSG00000277726	0.1
ENSG00000277728	ENSG00000277728	3.0
ENSG00000277737	ENSG00000277737	0.1
ENSG00000277738	ENSG00000277738	0.1
ENSG00000277741	GOLGA6L17P	0.2
ENSG00000277744	ENSG00000277744	1.0
ENSG00000277745	H2AB3	0.1
ENSG00000277749	ENSG00000277749	0.1
ENSG00000277758	ENSG00000277758	0.2
ENSG00000277759	MIR6719	0.9
ENSG00000277763	ENSG00000277763	0.1
ENSG00000277767	ENSG00000277767	0.6
ENSG00000277775	H3C7	0.6
ENSG00000277778	PGM5P2	2.0
ENSG00000277782	ENSG00000277782	2.0
ENSG00000277791	PSMB3	456.0
ENSG00000277806	ENSG00000277806	1.0
ENSG00000277812	ENSG00000277812	4.0
ENSG00000277825	ENSG00000277825	1.0
ENSG00000277837	ENSG00000277837	1.0
ENSG00000277840	ENSG00000277840	0.5
ENSG00000277843	ENSG00000277843	9.0
ENSG00000277846	SNORD30	2.0
ENSG00000277870	FAM230A	0.2
ENSG00000277873	ENSG00000277873	0.1
ENSG00000277877	ENSG00000277877	5.0
ENSG00000277879	ENSG00000277879	1.0
ENSG00000277883	NLRP3P1	0.2
ENSG00000277892	MIR6746	4.0
ENSG00000277895	ENSG00000277895	0.7
ENSG00000277900	Metazoa_SRP	0.6
ENSG00000277901	ENSG00000277901	0.4
ENSG00000277911	ENSG00000277911	0.9
ENSG00000277916	ENSG00000277916	14.0
ENSG00000277929	ENSG00000277929	0.8
ENSG00000277938	ENSG00000277938	0.8
ENSG00000277948	ENSG00000277948	2.0
ENSG00000277950	Metazoa_SRP	0.6
ENSG00000277957	SENP3-EIF4A1	0.5
ENSG00000277959	ENSG00000277959	3.0
ENSG00000277962	ENSG00000277962	0.7
ENSG00000277965	Metazoa_SRP	2.0
ENSG00000277966	ENSG00000277966	0.3
ENSG00000277969	ENSG00000277969	2.0
ENSG00000277972	CISD3	63.0
ENSG00000277978	ENSG00000277978	2.0
ENSG00000277999	ENSG00000277999	0.6
ENSG00000278000	ENSG00000278000	3.0
ENSG00000278001	ENSG00000278001	0.2
ENSG00000278002	ENSG00000278002	0.2
ENSG00000278009	ENSG00000278009	0.7
ENSG00000278017	ENSG00000278017	0.6
ENSG00000278022	ENSG00000278022	1.0
ENSG00000278023	RDM1	2.0
ENSG00000278029	ENSG00000278029	0.1
ENSG00000278035	ENSG00000278035	2.0
ENSG00000278041	ENSG00000278041	0.1
ENSG00000278048	U2	2.0
ENSG00000278053	DDX52	27.0
ENSG00000278071	ENSG00000278071	3.0
ENSG00000278075	ENSG00000278075	0.4
ENSG00000278077	ENSG00000278077	0.7
ENSG00000278080	ENSG00000278080	0.4
ENSG00000278083	ENSG00000278083	0.3
ENSG00000278090	LUNAR1	0.8
ENSG00000278108	MIR6757	1.0
ENSG00000278109	Metazoa_SRP	0.3
ENSG00000278112	ENSG00000278112	2.0
ENSG00000278126	ENSG00000278126	3.0
ENSG00000278129	ZNF8	5.0
ENSG00000278131	ENSG00000278131	0.1
ENSG00000278133	ENSG00000278133	18.0
ENSG00000278134	ENSG00000278134	3.0
ENSG00000278139	P3R3URF-PIK3R3	0.1
ENSG00000278156	TSC22D1-AS1	1.0
ENSG00000278175	GLIDR	3.0
ENSG00000278185	ENSG00000278185	3.0
ENSG00000278192	ENSG00000278192	0.8
ENSG00000278202	ENSG00000278202	0.2
ENSG00000278203	ENSG00000278203	2.0
ENSG00000278206	ENSG00000278206	0.5
ENSG00000278212	ENSG00000278212	0.2
ENSG00000278214	LINC02139	0.2
ENSG00000278215	ENSG00000278215	0.6
ENSG00000278219	ENSG00000278219	4.0
ENSG00000278223	MIR6783	1.0
ENSG00000278224	PRICKLE4	0.6
ENSG00000278231	ENSG00000278231	2.0
ENSG00000278238	ENSG00000278238	4.0
ENSG00000278239	ENSG00000278239	0.3
ENSG00000278259	MYO19	49.0
ENSG00000278266	ENSG00000278266	2.0
ENSG00000278272	ENSG00000278272	0.6
ENSG00000278275	ENSG00000278275	0.3
ENSG00000278276	ENSG00000278276	1.0
ENSG00000278291	ENSG00000278291	0.1
ENSG00000278294	ENSG00000278294	0.5
ENSG00000278301	GRAMD4P3	0.8
ENSG00000278309	ENSG00000278309	4.0
ENSG00000278311	GGNBP2	30.0
ENSG00000278313	ENSG00000278313	0.2
ENSG00000278318	ZNF229	5.0
ENSG00000278330	ENSG00000278330	0.3
ENSG00000278338	VWA8-AS1	0.1
ENSG00000278341	ENSG00000278341	1.0
ENSG00000278344	ENSG00000278344	0.4
ENSG00000278350	ENSG00000278350	4.0
ENSG00000278356	ENSG00000278356	1.0
ENSG00000278374	U4	1.0
ENSG00000278376	ENSG00000278376	0.4
ENSG00000278383	ENSG00000278383	3.0
ENSG00000278384	ENSG00000278384	3.0
ENSG00000278385	ENSG00000278385	0.3
ENSG00000278388	ENSG00000278388	1.0
ENSG00000278389	ENSG00000278389	5.0
ENSG00000278390	ENSG00000278390	0.4
ENSG00000278392	ENSG00000278392	1.0
ENSG00000278396	ENSG00000278396	0.6
ENSG00000278416	PMS2P2	0.5
ENSG00000278418	MIR6512	1.0
ENSG00000278419	ENSG00000278419	0.5
ENSG00000278420	MIR6819	6.0
ENSG00000278433	MIR6070	0.8
ENSG00000278434	ENSG00000278434	0.8
ENSG00000278453	ENSG00000278453	0.7
ENSG00000278455	CICP21	0.1
ENSG00000278456	ENSG00000278456	0.2
ENSG00000278463	H2AC4	0.4
ENSG00000278467	ENSG00000278467	2.0
ENSG00000278472	ENSG00000278472	0.5
ENSG00000278479	ENSG00000278479	4.0
ENSG00000278486	YRDCP1	0.1
ENSG00000278487	ENSG00000278487	1.0
ENSG00000278491	ENSG00000278491	0.8
ENSG00000278492	ENSG00000278492	0.5
ENSG00000278493	ENSG00000278493	1.0
ENSG00000278504	ENSG00000278504	1.0
ENSG00000278505	C17orf78	0.2
ENSG00000278509	ENSG00000278509	0.7
ENSG00000278512	ENSG00000278512	2.0
ENSG00000278513	ENSG00000278513	0.1
ENSG00000278514	ENSG00000278514	1.0
ENSG00000278518	ENSG00000278518	0.1
ENSG00000278520	MIR7851	0.5
ENSG00000278530	CHMP1B2P	0.4
ENSG00000278535	DHRS11	10.0
ENSG00000278540	ACACA	60.0
ENSG00000278546	ENSG00000278546	2.0
ENSG00000278558	TMEM191B	0.2
ENSG00000278570	NR2E3	0.1
ENSG00000278576	ENSG00000278576	0.7
ENSG00000278586	ENSG00000278586	0.6
ENSG00000278588	H2BC10	0.6
ENSG00000278590	RN7SL113P	0.3
ENSG00000278592	ENSG00000278592	4.0
ENSG00000278598	MIR6775	13.0
ENSG00000278600	ENSG00000278600	3.0
ENSG00000278601	ENSG00000278601	0.6
ENSG00000278607	ENSG00000278607	0.1
ENSG00000278610	ENSG00000278610	0.4
ENSG00000278611	ZNF426-DT	0.7
ENSG00000278615	C11orf98	44.0
ENSG00000278616	BEND3P3	3.0
ENSG00000278619	MRM1	26.0
ENSG00000278621	THBS1-AS1	1.0
ENSG00000278627	ENSG00000278627	0.1
ENSG00000278631	SOWAHCP5	0.1
ENSG00000278635	ENSG00000278635	5.0
ENSG00000278637	H4C1	0.3
ENSG00000278638	ENSG00000278638	0.3
ENSG00000278639	ENSG00000278639	5.0
ENSG00000278642	ENSG00000278642	0.9
ENSG00000278643	ENSG00000278643	0.4
ENSG00000278655	ENSG00000278655	0.2
ENSG00000278662	GOLGA6L10	0.8
ENSG00000278665	ENSG00000278665	2.0
ENSG00000278668	ENSG00000278668	0.4
ENSG00000278673	ENSG00000278673	0.1
ENSG00000278677	H2AC17	2.0
ENSG00000278700	Metazoa_SRP	0.3
ENSG00000278702	Metazoa_SRP	0.7
ENSG00000278703	ENSG00000278703	0.6
ENSG00000278704	ENSG00000278704	4.0
ENSG00000278705	H4C2	0.5
ENSG00000278709	NKILA	6.0
ENSG00000278719	MCM8-AS1	0.2
ENSG00000278725	ENSG00000278725	0.8
ENSG00000278727	ENSG00000278727	0.8
ENSG00000278730	ENSG00000278730	12.0
ENSG00000278732	Metazoa_SRP	1.0
ENSG00000278735	ENSG00000278735	0.4
ENSG00000278740	ENSG00000278740	0.4
ENSG00000278743	ENSG00000278743	0.5
ENSG00000278765	ENSG00000278765	2.0
ENSG00000278766	ENSG00000278766	1.0
ENSG00000278768	BACE1-AS	3.0
ENSG00000278770	Metazoa_SRP	0.3
ENSG00000278771	RN7SL3	4.0
ENSG00000278783	MIR6071	9.0
ENSG00000278784	ENSG00000278784	8.0
ENSG00000278792	ENSG00000278792	2.0
ENSG00000278794	Metazoa_SRP	1.0
ENSG00000278811	LINC00624	0.3
ENSG00000278816	ENSG00000278816	0.3
ENSG00000278817	ENSG00000278817	0.8
ENSG00000278819	ENSG00000278819	0.1
ENSG00000278820	ENSG00000278820	0.7
ENSG00000278828	H3C10	3.0
ENSG00000278829	ENSG00000278829	2.0
ENSG00000278831	ENSG00000278831	0.2
ENSG00000278832	ENSG00000278832	2.0
ENSG00000278834	ENSG00000278834	4.0
ENSG00000278842	ENSG00000278842	0.1
ENSG00000278845	MRPL45	117.0
ENSG00000278861	ENSG00000278861	2.0
ENSG00000278862	ENSG00000278862	0.2
ENSG00000278864	ENSG00000278864	15.0
ENSG00000278867	ENSG00000278867	0.7
ENSG00000278869	ENSG00000278869	1.0
ENSG00000278876	ENSG00000278876	4.0
ENSG00000278878	ENSG00000278878	0.1
ENSG00000278879	ENSG00000278879	0.5
ENSG00000278881	ENSG00000278881	0.1
ENSG00000278882	ENSG00000278882	0.6
ENSG00000278883	ENSG00000278883	3.0
ENSG00000278888	ENSG00000278888	9.0
ENSG00000278889	OR2S2	0.2
ENSG00000278891	ENSG00000278891	0.1
ENSG00000278892	ENSG00000278892	0.2
ENSG00000278895	ENSG00000278895	2.0
ENSG00000278899	ENSG00000278899	0.6
ENSG00000278900	ENSG00000278900	0.5
ENSG00000278903	ENSG00000278903	0.1
ENSG00000278912	ENSG00000278912	0.1
ENSG00000278916	CEP83-DT	0.3
ENSG00000278917	ENSG00000278917	0.4
ENSG00000278918	ENSG00000278918	3.0
ENSG00000278919	ENSG00000278919	0.6
ENSG00000278920	ENSG00000278920	0.2
ENSG00000278921	EPB41L4A-DT	9.0
ENSG00000278922	ENSG00000278922	5.0
ENSG00000278926	ENSG00000278926	0.1
ENSG00000278931	ENSG00000278931	0.8
ENSG00000278932	ENSG00000278932	3.0
ENSG00000278933	ENSG00000278933	0.1
ENSG00000278935	ENSG00000278935	0.1
ENSG00000278938	ENSG00000278938	0.4
ENSG00000278939	ENSG00000278939	4.0
ENSG00000278941	SMG6-IT1	0.2
ENSG00000278947	ENSG00000278947	0.8
ENSG00000278948	ENSG00000278948	2.0
ENSG00000278949	ENSG00000278949	1.0
ENSG00000278950	ENSG00000278950	0.2
ENSG00000278952	ENSG00000278952	0.6
ENSG00000278953	ENSG00000278953	0.3
ENSG00000278957	ENSG00000278957	0.2
ENSG00000278959	ENSG00000278959	0.1
ENSG00000278962	ENSG00000278962	0.7
ENSG00000278963	ENSG00000278963	0.3
ENSG00000278965	ENSG00000278965	0.1
ENSG00000278967	ENSG00000278967	0.1
ENSG00000278970	HEIH	18.0
ENSG00000278972	ENSG00000278972	0.1
ENSG00000278973	ENSG00000278973	1.0
ENSG00000278974	ENSG00000278974	6.0
ENSG00000278978	ENSG00000278978	12.0
ENSG00000278979	ENSG00000278979	0.1
ENSG00000278982	ENSG00000278982	0.4
ENSG00000278985	ENSG00000278985	1.0
ENSG00000278986	ENSG00000278986	0.5
ENSG00000278987	ENSG00000278987	1.0
ENSG00000278989	ENSG00000278989	0.7
ENSG00000278991	ENSG00000278991	1.0
ENSG00000278993	ENSG00000278993	4.0
ENSG00000278995	ENSG00000278995	1.0
ENSG00000278996	ENSG00000278996	0.5
ENSG00000278997	ENSG00000278997	0.1
ENSG00000278998	ENSG00000278998	0.3
ENSG00000278999	ENSG00000278999	0.5
ENSG00000279003	ENSG00000279003	0.1
ENSG00000279006	ENSG00000279006	0.1
ENSG00000279007	ENSG00000279007	2.0
ENSG00000279010	ENSG00000279010	0.3
ENSG00000279017	ENSG00000279017	0.2
ENSG00000279018	ENSG00000279018	0.1
ENSG00000279019	ENSG00000279019	0.4
ENSG00000279021	ENSG00000279021	0.2
ENSG00000279022	ENSG00000279022	0.9
ENSG00000279026	ENSG00000279026	0.4
ENSG00000279028	ENSG00000279028	2.0
ENSG00000279029	ENSG00000279029	0.3
ENSG00000279031	ENSG00000279031	0.4
ENSG00000279035	ENSG00000279035	0.5
ENSG00000279038	ENSG00000279038	0.4
ENSG00000279041	ENSG00000279041	3.0
ENSG00000279044	ENSG00000279044	0.1
ENSG00000279048	ENSG00000279048	0.6
ENSG00000279057	ENSG00000279057	0.3
ENSG00000279058	AGAP14P	0.4
ENSG00000279059	ENSG00000279059	11.0
ENSG00000279061	ENSG00000279061	0.7
ENSG00000279064	ENSG00000279064	1.0
ENSG00000279066	HEXD-IT1	1.0
ENSG00000279069	ENSG00000279069	8.0
ENSG00000279071	ENSG00000279071	0.2
ENSG00000279072	ENSG00000279072	0.2
ENSG00000279073	ENSG00000279073	0.1
ENSG00000279074	ENSG00000279074	0.3
ENSG00000279075	ENSG00000279075	4.0
ENSG00000279077	ENSG00000279077	0.2
ENSG00000279078	SND1-IT1	0.1
ENSG00000279080	ENSG00000279080	0.4
ENSG00000279081	ENSG00000279081	0.2
ENSG00000279084	ENSG00000279084	1.0
ENSG00000279085	ENSG00000279085	0.3
ENSG00000279086	ENSG00000279086	0.2
ENSG00000279088	ENSG00000279088	19.0
ENSG00000279089	ENSG00000279089	1.0
ENSG00000279091	ENSG00000279091	0.1
ENSG00000279092	ENSG00000279092	2.0
ENSG00000279094	LINC01670	0.1
ENSG00000279095	ENSG00000279095	17.0
ENSG00000279103	ENSG00000279103	0.2
ENSG00000279107	ENSG00000279107	1.0
ENSG00000279108	ENSG00000279108	0.6
ENSG00000279109	ENSG00000279109	1.0
ENSG00000279110	ENSG00000279110	0.2
ENSG00000279114	ENSG00000279114	0.1
ENSG00000279117	ENSG00000279117	0.9
ENSG00000279118	ENSG00000279118	0.2
ENSG00000279121	ENSG00000279121	0.4
ENSG00000279123	ENSG00000279123	0.2
ENSG00000279124	ENSG00000279124	2.0
ENSG00000279127	ENSG00000279127	0.2
ENSG00000279128	ENSG00000279128	0.2
ENSG00000279130	ENSG00000279130	0.5
ENSG00000279133	ENSG00000279133	0.3
ENSG00000279134	ENSG00000279134	0.1
ENSG00000279136	ENSG00000279136	1.0
ENSG00000279138	ENSG00000279138	0.1
ENSG00000279140	ENSG00000279140	2.0
ENSG00000279144	ENSG00000279144	0.8
ENSG00000279145	ENSG00000279145	0.1
ENSG00000279147	ENSG00000279147	0.4
ENSG00000279148	ENSG00000279148	6.0
ENSG00000279154	ENSG00000279154	0.3
ENSG00000279155	ENSG00000279155	2.0
ENSG00000279159	ENSG00000279159	0.2
ENSG00000279161	ENSG00000279161	0.2
ENSG00000279162	ENSG00000279162	0.5
ENSG00000279165	ENSG00000279165	0.2
ENSG00000279170	TSTD3	0.7
ENSG00000279173	ENSG00000279173	0.1
ENSG00000279175	ENSG00000279175	0.3
ENSG00000279176	ENSG00000279176	0.2
ENSG00000279179	ENSG00000279179	0.4
ENSG00000279180	ENSG00000279180	0.3
ENSG00000279181	ENSG00000279181	1.0
ENSG00000279182	ENSG00000279182	0.4
ENSG00000279184	ENSG00000279184	0.7
ENSG00000279185	ENSG00000279185	0.5
ENSG00000279187	ENSG00000279187	0.5
ENSG00000279188	ENSG00000279188	2.0
ENSG00000279190	ENSG00000279190	0.2
ENSG00000279191	ENSG00000279191	1.0
ENSG00000279192	PWAR5	8.0
ENSG00000279196	ENSG00000279196	1.0
ENSG00000279197	ENSG00000279197	0.8
ENSG00000279198	ENSG00000279198	2.0
ENSG00000279199	ENSG00000279199	0.2
ENSG00000279200	ENSG00000279200	0.6
ENSG00000279202	ENSG00000279202	0.2
ENSG00000279203	ENSG00000279203	2.0
ENSG00000279204	ENSG00000279204	0.9
ENSG00000279207	ENSG00000279207	2.0
ENSG00000279208	ENSG00000279208	2.0
ENSG00000279212	ENSG00000279212	0.1
ENSG00000279213	SNX18P10	0.5
ENSG00000279217	ENSG00000279217	0.3
ENSG00000279220	GPR1-AS	0.2
ENSG00000279221	ENSG00000279221	0.1
ENSG00000279225	ENSG00000279225	0.3
ENSG00000279226	ENSG00000279226	0.5
ENSG00000279227	ENSG00000279227	1.0
ENSG00000279229	ENSG00000279229	1.0
ENSG00000279233	ENSG00000279233	3.0
ENSG00000279235	ENSG00000279235	0.1
ENSG00000279236	ENSG00000279236	0.2
ENSG00000279238	ENSG00000279238	7.0
ENSG00000279244	ENSG00000279244	1.0
ENSG00000279246	ENSG00000279246	0.2
ENSG00000279250	ENSG00000279250	0.1
ENSG00000279251	ENSG00000279251	0.6
ENSG00000279252	ENSG00000279252	0.2
ENSG00000279253	ENSG00000279253	2.0
ENSG00000279255	ENSG00000279255	0.1
ENSG00000279259	ENSG00000279259	2.0
ENSG00000279265	ENSG00000279265	4.0
ENSG00000279267	ENSG00000279267	9.0
ENSG00000279268	ENSG00000279268	3.0
ENSG00000279271	ENSG00000279271	0.5
ENSG00000279272	ENSG00000279272	2.0
ENSG00000279275	ENSG00000279275	0.6
ENSG00000279278	ENSG00000279278	1.0
ENSG00000279281	ENSG00000279281	0.3
ENSG00000279282	ENSG00000279282	0.1
ENSG00000279283	ENSG00000279283	1.0
ENSG00000279289	ENSG00000279289	1.0
ENSG00000279298	ENSG00000279298	0.2
ENSG00000279302	ENSG00000279302	0.4
ENSG00000279306	ENSG00000279306	0.4
ENSG00000279307	NDUFAF2P1	8.0
ENSG00000279311	ENSG00000279311	0.2
ENSG00000279312	ENSG00000279312	10.0
ENSG00000279314	ENSG00000279314	0.1
ENSG00000279315	ENSG00000279315	0.1
ENSG00000279320	ENSG00000279320	0.1
ENSG00000279322	ENSG00000279322	1.0
ENSG00000279329	ENSG00000279329	3.0
ENSG00000279330	ENSG00000279330	0.4
ENSG00000279331	RBM12B-AS1	8.0
ENSG00000279332	ENSG00000279332	5.0
ENSG00000279334	ENSG00000279334	0.4
ENSG00000279335	ENSG00000279335	0.8
ENSG00000279337	ENSG00000279337	3.0
ENSG00000279338	ENSG00000279338	0.2
ENSG00000279339	ENSG00000279339	0.5
ENSG00000279340	ENSG00000279340	0.5
ENSG00000279342	ENSG00000279342	2.0
ENSG00000279344	ENSG00000279344	0.2
ENSG00000279345	ENSG00000279345	1.0
ENSG00000279347	ENSG00000279347	0.9
ENSG00000279348	ENSG00000279348	10.0
ENSG00000279349	ENSG00000279349	0.1
ENSG00000279352	ENSG00000279352	8.0
ENSG00000279353	ENSG00000279353	0.2
ENSG00000279354	ENSG00000279354	0.1
ENSG00000279355	ENSG00000279355	0.6
ENSG00000279356	ENSG00000279356	0.4
ENSG00000279357	ENSG00000279357	0.5
ENSG00000279365	ENSG00000279365	0.6
ENSG00000279368	ENSG00000279368	0.3
ENSG00000279369	ENSG00000279369	0.4
ENSG00000279372	ENSG00000279372	0.4
ENSG00000279373	ENSG00000279373	0.2
ENSG00000279374	ENSG00000279374	0.6
ENSG00000279378	ENSG00000279378	0.1
ENSG00000279381	ENSG00000279381	0.8
ENSG00000279382	ENSG00000279382	6.0
ENSG00000279384	ENSG00000279384	1.0
ENSG00000279386	ENSG00000279386	2.0
ENSG00000279390	ENSG00000279390	0.2
ENSG00000279392	ENSG00000279392	1.0
ENSG00000279394	ENSG00000279394	0.6
ENSG00000279396	ENSG00000279396	0.1
ENSG00000279397	ENSG00000279397	0.3
ENSG00000279400	ENSG00000279400	0.2
ENSG00000279404	ENSG00000279404	0.5
ENSG00000279406	ENSG00000279406	0.4
ENSG00000279407	ENSG00000279407	9.0
ENSG00000279409	ENSG00000279409	0.2
ENSG00000279412	ENSG00000279412	0.6
ENSG00000279413	ENSG00000279413	10.0
ENSG00000279416	ENSG00000279416	0.2
ENSG00000279417	ENSG00000279417	6.0
ENSG00000279419	ENSG00000279419	1.0
ENSG00000279421	ENSG00000279421	3.0
ENSG00000279422	ENSG00000279422	0.6
ENSG00000279424	ENSG00000279424	0.2
ENSG00000279425	ENSG00000279425	0.6
ENSG00000279432	ENSG00000279432	0.7
ENSG00000279433	ENSG00000279433	0.1
ENSG00000279434	ENSG00000279434	1.0
ENSG00000279440	ENSG00000279440	0.1
ENSG00000279442	ENSG00000279442	0.8
ENSG00000279443	ENSG00000279443	2.0
ENSG00000279448	ENSG00000279448	0.4
ENSG00000279452	ENSG00000279452	0.7
ENSG00000279453	ENSG00000279453	6.0
ENSG00000279456	ENSG00000279456	1.0
ENSG00000279457	WASH9P	4.0
ENSG00000279458	ENSG00000279458	1.0
ENSG00000279462	ENSG00000279462	0.8
ENSG00000279464	ENSG00000279464	0.8
ENSG00000279465	ENSG00000279465	0.1
ENSG00000279467	ENSG00000279467	0.4
ENSG00000279468	ENSG00000279468	1.0
ENSG00000279469	ENSG00000279469	0.4
ENSG00000279471	ENSG00000279471	0.8
ENSG00000279476	ENSG00000279476	0.2
ENSG00000279479	ENSG00000279479	0.1
ENSG00000279481	ENSG00000279481	0.6
ENSG00000279482	ENSG00000279482	0.1
ENSG00000279483	ENSG00000279483	4.0
ENSG00000279485	ENSG00000279485	0.1
ENSG00000279487	ENSG00000279487	22.0
ENSG00000279488	ENSG00000279488	0.6
ENSG00000279490	ENSG00000279490	0.1
ENSG00000279491	ENSG00000279491	2.0
ENSG00000279494	ENSG00000279494	0.4
ENSG00000279495	ENSG00000279495	2.0
ENSG00000279499	ENSG00000279499	0.2
ENSG00000279500	ENSG00000279500	2.0
ENSG00000279507	ENSG00000279507	0.7
ENSG00000279508	ENSG00000279508	20.0
ENSG00000279512	ENSG00000279512	0.1
ENSG00000279513	ENSG00000279513	0.5
ENSG00000279516	FAM230C	6.0
ENSG00000279518	ENSG00000279518	1.0
ENSG00000279519	ENSG00000279519	3.0
ENSG00000279520	ENSG00000279520	4.0
ENSG00000279522	ENSG00000279522	2.0
ENSG00000279525	ENSG00000279525	0.2
ENSG00000279528	ENSG00000279528	19.0
ENSG00000279529	ENSG00000279529	0.8
ENSG00000279530	ENSG00000279530	0.9
ENSG00000279532	ENSG00000279532	0.3
ENSG00000279533	ENSG00000279533	0.4
ENSG00000279538	ENSG00000279538	0.9
ENSG00000279539	ENSG00000279539	2.0
ENSG00000279541	ENSG00000279541	2.0
ENSG00000279544	ENSG00000279544	0.2
ENSG00000279548	ENSG00000279548	0.2
ENSG00000279549	ENSG00000279549	0.7
ENSG00000279554	ENSG00000279554	1.0
ENSG00000279555	ENSG00000279555	0.6
ENSG00000279557	ENSG00000279557	0.3
ENSG00000279560	ENSG00000279560	0.7
ENSG00000279561	ENSG00000279561	3.0
ENSG00000279567	ENSG00000279567	0.3
ENSG00000279568	ENSG00000279568	2.0
ENSG00000279569	ENSG00000279569	0.6
ENSG00000279570	ENSG00000279570	0.2
ENSG00000279571	ENSG00000279571	0.3
ENSG00000279572	ENSG00000279572	0.1
ENSG00000279573	ENSG00000279573	1.0
ENSG00000279579	LINC01666	0.5
ENSG00000279581	ENSG00000279581	4.0
ENSG00000279583	ENSG00000279583	1.0
ENSG00000279587	ENSG00000279587	2.0
ENSG00000279590	ENSG00000279590	0.5
ENSG00000279591	ENSG00000279591	0.6
ENSG00000279593	ENSG00000279593	0.1
ENSG00000279594	ENSG00000279594	0.2
ENSG00000279595	ENSG00000279595	0.1
ENSG00000279598	ENSG00000279598	0.1
ENSG00000279599	ENSG00000279599	0.4
ENSG00000279602	ENSG00000279602	5.0
ENSG00000279605	ENSG00000279605	2.0
ENSG00000279606	ENSG00000279606	0.3
